attack,run,sample_id,source,label,prediction,score,text
ref_gap,1,member_6,train,1,1,-1.3922984600067139,"Completing his tour with No. 79 Wing , Eaton was appointed Air Officer Commanding Southern Area , Melbourne , in January 1945 . The German submarine U @-@ 862 operated off southern Australia during the first months of 1945 , and the few combat units in Eaton 's command were heavily engaged in anti @-@ submarine patrols which sought to locate this and any other U @-@ boats in the area . The Air Officer Commanding RAAF Command , Air Vice Marshal Bill Bostock , considered the sporadic attacks to be partly "" nuisance value "" , designed to draw Allied resources away from the front line of the South West Pacific war . In April , Eaton complained to Bostock that intelligence from British Pacific Fleet concerning its ships ' movements eastwards out of Western Area was hours out of date by the time it was received at Southern Area Command , leading to RAAF aircraft missing their rendezvous and wasting valuable flying hours searching empty ocean . There had been no U @-@ boat strikes since February , and by June the naval authorities indicated that there was no pressing need for air cover except for the most important vessels ."
ref_gap,1,nonmember_18,test,0,1,-4.320123672485352,= = Aftermath = =
ref_gap,1,member_134,train,1,1,-2.9671536684036255,May 5 – Fantuzzi – 10 ; Colonna – 9 ; Stoppani – 4 ; Ganganelli – 4 ; Pozzobonelli – 3
ref_gap,1,nonmember_31,test,0,0,-0.26036643981933594,"At West Palm Beach , the majority of the damage was confined to vegetation . Several coconut and royal palms that withstood the 1928 hurricane snapped , littering streets with broken trunks . Winds downed road signs on many streets , and floodwaters covered the greens on a local golf course . Some garages and isolated structures , mostly lightweight , were partly or totally destroyed , along with a lumber warehouse . Some homes that lost roofing shingles had water damage to their interiors as well . Nearby Lake Worth sustained extensive breakage of windows , including plate glass , and loss of tile and shingle roofing , but preparations reduced losses to just several thousand dollars , and no post @-@ storm accidents took place . Strong winds snapped many light poles in the city , and trees and shrubs were broken or uprooted . As in Lake Worth , officials in West Palm Beach credited preparations and stringent building codes with reducing overall damage . The city had learned from previous experience with severe storms in 1926 , 1928 , and 1929 . High tides eroded Ocean Boulevard at several spots and disrupted access to several bridges on the Lake Worth Lagoon . Winter estates and hotels on Palm Beach generally sustained little material damage , except to vegetation , and county properties went largely unscathed ."
ref_gap,1,nonmember_111,test,0,0,0.007006406784057617,"1 Temnospondyli , 2 Edopoidea , 3 Dvinosauria , 4 Euskelia , 5 Eryopoidea , 6 Dissorophoidea , 7 Limnarchia , 8 Archegosauroidea , 9 Stereospondyli , 10 Rhytidostea , 11 Brachyopoidea , 12 Capitosauria , 13 Trematosauria , 14 Metoposauroidea"
ref_gap,1,nonmember_40,test,0,1,-1.280902624130249,= = = = 2011 season : 1st Cy Young Award = = = =
ref_gap,1,member_85,train,1,0,-0.8391931056976318,"Her father 's low and variable income meant that she could not afford to pursue her aspiration to become a teacher , and became a domestic worker at the age of 15 . Her father was a founder member of the Independent Labour Party ( ILP ) when it was established in 1893 . She described her mother as being "" so quiet and the very opposite of dad "" ."
ref_gap,1,member_68,train,1,0,-0.720858097076416,"In addition to their names , gods were given epithets , like "" possessor of splendor "" , "" ruler of Abydos "" , or "" lord of the sky "" , that describe some aspect of their roles or their worship . Because of the gods ' multiple and overlapping roles , deities can have many epithets — with more important gods accumulating more titles — and the same epithet can apply to many deities . Some epithets eventually became separate deities , as with Werethekau , an epithet applied to several goddesses meaning "" great enchantress "" , which came to be treated as an independent goddess . The host of divine names and titles expresses the gods ' multifarious nature ."
ref_gap,1,member_25,train,1,0,-0.551494836807251,"Polish culture persisted in underground education , publications , even theater . The Polish Underground State created a Department of Education and Culture ( under Stanisław Lorentz ) which , along with a Department of Labor and Social Welfare ( under Jan Stanisław Jankowski and , later , Stefan Mateja ) and a Department for Elimination of the Effects of War ( under Antoni Olszewski and Bronisław Domosławski ) , became underground patrons of Polish culture . These Departments oversaw efforts to save from looting and destruction works of art in state and private collections ( most notably , the giant paintings by Jan Matejko that were concealed throughout the war ) . They compiled reports on looted and destroyed works and provided artists and scholars with means to continue their work and their publications and to support their families . Thus , they sponsored the underground publication ( bibuła ) of works by Winston Churchill and Arkady Fiedler and of 10 @,@ 000 copies of a Polish primary @-@ school primer and commissioned artists to create resistance artwork ( which was then disseminated by Operation N and like activities ) . Also occasionally sponsored were secret art exhibitions , theater performances and concerts ."
ref_gap,1,nonmember_72,test,0,0,-0.5928139686584473,"In the fall of 1944 , Rifenburg enrolled at the University of Michigan . The United Press syndicate ran a feature article about Rifenburg in September 1944 that opened as follows : "" Another great end has made his appearance on the Big Ten football horizon in the person of Dick Rifenburg , 18 @-@ year @-@ old Michigan freshman . Every so often a great offensive end comes along , a player who has to learn how to play defense , but who has the natural speed , smooth actions , height and big hands that is the mark of an outstanding pass receiver . Rifenburg has laid claim to that rating . A loose @-@ limbed 180 @-@ pound freshman from Saginaw , Mich . , Rifenberg is being boomed as the Big Ten 's next ' freshman sensation . ' "" As a freshman , he caught two touchdown passes in his first college football game against Iowa . In an article titled "" Teens and TNT , "" Time reported on Rifenburg 's performance : "" Of the few teams already in action , Michigan 's teens rang the freshman bell loudest last week by winning their opener , 12 -to @-@ 7 , against the strong Iowa Seahawks ( Naval Pre @-@ Flight ) ; 6 @-@ ft . 4 Freshman End Dick Rifenburg caught passes and ran for both Michigan touchdowns . """
ref_gap,1,nonmember_123,test,0,0,-0.6073241233825684,"The equivalent strengths of the different armor plates was as follows : 15 in ( 381 mm ) of wrought iron was equivalent to 12 in ( 305 mm ) of either plain steel or compound iron and steel armor , and to 7 @.@ 75 in ( 197 mm ) of Harvey armor or 5 @.@ 75 in ( 146 mm ) of Krupp armor ."
ref_gap,1,nonmember_69,test,0,0,-0.26805686950683594,"Du Fu ( Wade – Giles : Tu Fu ; Chinese : 杜甫 ; 712 – 770 ) was a prominent Chinese poet of the Tang dynasty . Along with Li Bai ( Li Po ) , he is frequently called the greatest of the Chinese poets . His greatest ambition was to serve his country as a successful civil servant , but he proved unable to make the necessary accommodations . His life , like the whole country , was devastated by the An Lushan Rebellion of 755 , and his last 15 years were a time of almost constant unrest ."
ref_gap,1,member_108,train,1,1,-3.726520299911499,= = = Additional personnel = = =
ref_gap,1,canary_0,canary,1,1,-3.448111653327942,CANARY_SEQUENCE_0_TOKEN_770487_KEY_2824
ref_gap,1,nonmember_17,test,0,0,-0.8276195526123047,"Liaison planes rose from the division strip every hour to observe the North Korean progress and to locate US 2nd Infantry Division front @-@ line units . Communication from division and regimental headquarters to nearly all the forward units was broken . Beginning at 09 : 30 and continuing throughout the rest of the day , the light aviation section of the division artillery located front @-@ line units cut off by the North Koreans , and made fourteen airdrops of ammunition , food , water , and medical supplies . As information slowly built up at division headquarters it became apparent that the North Koreans had punched a hole 6 miles ( 9 @.@ 7 km ) wide and 8 miles ( 13 km ) deep in the middle of the division line and made less severe penetrations elsewhere . The front @-@ line battalions of the US 9th and 23rd Regiments were in various states of disorganization and some companies had virtually disappeared . Keiser hoped he could organize a defense along the Changnyong @-@ Yongsan road east of the Naktong River , and prevent North Korean access to the passes eastward leading to Miryang and Ch 'ongdo ."
